,track_name,artist(s)_name,streams,in_deezer_playlists,in_shazam_charts,key,mode,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,in_apple_playlists,in_apple_charts,in_deezer_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
171,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","A$AP Rocky, Metro Boomin, Roisee",94186466,28,44,A,Minor,1.2026257358937609,0.31609199953442124,-0.023922476281607527,-1.2215101210115564,-0.5090536925854983,0.15112668852600242,-0.5517169192832811,0.21785809874300976,-0.32426828036718514,-1.1612575222070676,-0.9048178341496136,-1.7985953695290215,-0.9988938106933223,-0.8883257935845074,-0.1352189508835078,0.12129914656548293,-0.7453553484195634
190,Bebe Dame,"Fuerza Regida, Grupo Frontera",367316268,21,111,G,Major,-0.5898592895097968,0.21575042158891,1.7040163874437368,0.22320171441965544,-0.4908956377312441,0.45177914726735047,-0.42967635692591927,1.5908027612912388,0.6083133896627899,1.3323664280493748,-1.3674499856696176,0.8993671983831829,-0.501941871722144,0.2806902653079119,-0.1352189508835078,-0.8194669777707059,-0.6585312977849064
197,POLARIS - Remix,"Feid, Mora, Saiko, Quevedo",57312735,21,99,G#,Minor,2.9951107612973185,0.31609199953442124,-0.023922476281607527,-0.6023479058267514,-0.5022072128863533,1.0029753216264885,-0.5151047505760725,-0.06071038351315267,0.7637436680011191,1.816203910934953,-0.7506071169762788,0.029056692605052448,0.9179208110526509,-0.3937420763607915,-0.1352189508835078,1.1964604315211274,-0.4848831965155924
200,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)","Swae Lee, Lil Wayne, Offset, Metro Boomin",86773632,20,10,B,Minor,2.9951107612973185,0.31609199953442124,-0.023922476281607527,-1.2215101210115564,-0.5352489192604879,-0.4501782289566937,-0.6005331442262258,-0.06071038351315267,-0.32426828036718514,0.9229654809923469,-0.8277124755629462,-1.4939866925066758,-1.353859481387021,-0.12396913969331014,-0.1352189508835078,-0.48347907622206704,-0.5717072471502495
203,AMG,"Natanael Cano, Gabito Ballesteros, Peso Pluma",463564958,9,3,B,Minor,1.2026257358937609,0.21575042158891,1.416026576822846,1.0487513346660622,-0.46916550651221867,0.30145291789667644,-0.612737200461962,1.3520297765002425,0.29745283298613157,0.5507828018495943,0.40597326182373145,1.073429299538809,0.42096887208147266,-0.3937420763607915,-0.1352189508835078,0.5244846284238496,-0.2244110446116214
204,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Arijit Singh, Sachin-Jigar, Amitabha Bhattacharya",64533040,1,31,E,Major,1.2026257358937609,0.31609199953442124,-0.3119122869024982,0.12000801188885461,-0.5907649394296419,-0.34996074270957767,-0.6859615378763791,0.4367333348014231,-0.4796985587055143,-0.7890748430643151,-1.213239268496283,-0.05797435797276059,-0.8569075424158428,1.3148198558665907,-0.1352189508835078,-0.48347907622206704,-0.7453553484195634
207,Chanel,"Becky G, Peso Pluma",161460990,21,26,D,Major,-0.5898592895097968,0.31609199953442124,-0.8878919081442797,1.6679135498508675,-0.5159001722846432,-0.1495257702153456,-0.5761250317547535,0.8545860581856668,-0.16883800202885596,0.40190973019249326,1.0228161305170702,-0.05797435797276059,0.06600320138777394,0.730311826420381,-0.1352189508835078,-0.6850718171512503,-0.7453553484195634
208,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),"Metro Boomin, Coi Leray",70106975,5,19,A,Major,-0.5898592895097968,0.31609199953442124,-0.023922476281607527,-1.2215101210115564,-0.5678441160890261,-0.4000694858331357,-0.539512863047545,-0.16019912717606782,-0.4796985587055143,-0.04470948477880985,0.48307862041039884,-2.1467195718402734,-2.6317358958843364,-0.12396913969331014,-0.1352189508835078,-0.41628149591233926,-0.6585312977849064
209,Area Codes,"Kaliii, Kaliii",113509496,25,171,C#,Major,-0.5898592895097968,0.31609199953442124,-0.8878919081442797,0.3263954169504563,-0.43910053044206016,0.0008004591553284075,-0.22220740091840419,-0.29948336830414907,-0.32426828036718514,1.2579298922208242,0.7915000547570682,-0.14500540855057364,-1.9927976886356786,-0.9782501058070012,-0.1352189508835078,-0.6850718171512503,3.1617269301400017
210,Abcdario,"Junior H, Eden Muï¿½ï",89933133,4,109,G#,Major,-0.5898592895097968,0.31609199953442124,-0.3119122869024982,-0.08637939317274708,-0.5782626721529424,-0.4000694858331357,-0.6615534254049068,0.21785809874300976,-0.32426828036718514,0.2902549264496675,-0.13376424828294,-0.5366451361507323,-1.7088251520807198,2.438873758647763,-0.1352189508835078,-0.5506766565317948,-0.8321793990542204
211,Obsessed,"Abhijay Sharma, Riar Saab",71007139,2,42,F,Minor,-0.5898592895097968,0.21575042158891,0.8400469555810646,1.5647198473200665,-0.5932951601880216,-0.34996074270957767,-0.6371453129334345,0.5959153246620873,-0.4796985587055143,0.5135645339353191,0.6372893375837335,1.334522451272248,0.4919620062202124,1.7194792608678127,-0.1352189508835078,-0.7522693974609781,-0.3112350952462784
212,Piï¿½ï¿½man Deï¿,"Semicenk, Doï¿½ï¿½u ",43522589,4,33,A#,Minor,-0.5898592895097968,0.31609199953442124,-0.023922476281607527,-1.2215101210115564,-0.5897230838232503,-0.5002869720802516,-0.6981655941121153,-0.8566203328164739,-0.32426828036718514,-0.8635113788928656,0.09755182747706205,-0.40609856028401276,-0.35995560344466454,0.19076595308541813,-0.1352189508835078,-0.41628149591233926,0.03606110729234962
214,"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)","Future, Lil Uzi Vert, Metro Boomin",37126685,5,0,A,Minor,1.2026257358937609,0.31609199953442124,-0.023922476281607527,-1.2215101210115564,-0.5787091816985388,-0.6506132014509257,-0.6981655941121153,-0.6377450967580606,-0.4796985587055143,0.5135645339353191,0.40597326182373145,-1.1458624901954235,-0.8569075424158428,-0.2588556080270508,-0.1352189508835078,0.1884967268752107,0.20970920856166364
216,Escapism.,"RAYE, 070 Shake",532336353,114,348,D,Major,-0.5898592895097968,0.21575042158891,1.1280367662019553,-0.1895730957035479,0.14612464731963903,0.6021053766380245,0.656484648054601,0.6954040683250025,2.318046451384411,-0.937947914721416,-1.3674499856696176,-1.2764090660621432,0.4919620062202124,-0.43870423247203844,-0.1352189508835078,-0.6850718171512503,-0.1375869939769644
217,La Jumpa,"Arcangel, Bad Bunny",538115192,53,8,G#,Major,-0.5898592895097968,0.21575042158891,1.416026576822846,1.6679135498508675,-0.05257210047076494,1.0530840647500466,-0.18559523221119562,0.5561198271969213,1.0746042246777776,0.06694531896401593,-0.056658889696272655,0.159603268471772,0.20798946966525342,0.2806902653079119,-0.1352189508835078,0.8604725299724885,0.5570054111002917
218,Karma (feat. Ice Spice),"Taylor Swift, Ice Spice",46142772,31,0,G#,Major,-0.5898592895097968,0.31609199953442124,-0.3119122869024982,1.2551387397276639,-0.5297419681981321,-0.6506132014509257,-0.478492581868864,-0.5581541018277284,-0.4796985587055143,-1.1612575222070676,-0.7506071169762788,-2.0596885212624607,-0.35995560344466454,-0.7984014813620136,-0.1352189508835078,2.6076096180254105,-0.5717072471502495
219,Superhero (Heroes & Villains) [with Future & Chris Brown],"Future, Chris Brown, Metro Boomin",401036314,38,36,F,Minor,1.2026257358937609,0.21575042158891,1.7040163874437368,-1.2215101210115564,-0.17685059066176667,0.15112668852600242,-0.2588195696256127,0.39693783733625704,-0.4796985587055143,-0.1563642885216356,0.020446468890394698,-0.40609856028401276,-0.5729350058608838,-0.43870423247203844,-0.1352189508835078,0.054101566255755164,0.7306535123696056
220,Las Morras,"BLESSD, Peso Pluma",127026613,4,1,A,Minor,-0.5898592895097968,0.31609199953442124,-0.599902097523389,-1.0151227159499547,-0.573946413212177,-0.24974325646246162,-0.6615534254049068,0.5760175759295043,-0.32426828036718514,0.4391279981067685,0.48307862041039884,1.5521000777167806,1.20189334760761,0.32565242141915884,-0.1352189508835078,-0.8194669777707059,-0.7453553484195634
222,Ch y la Pizza,"Fuerza Regida, Natanael Cano",288101651,8,14,G#,Major,-0.5898592895097968,0.21575042158891,1.7040163874437368,-1.3247038235423572,-0.53748146698847,-0.1495257702153456,-0.6371453129334345,0.4566310835340061,-0.013407723690526783,1.0346202847351726,-0.44218568262960944,1.334522451272248,-0.501941871722144,0.730311826420381,-0.1352189508835078,-0.3490839156026115,0.03606110729234962
223,Snow On The Beach (feat. More Lana Del Rey),"Lana Del Rey, Taylor Swift",60350538,9,0,F#,Minor,-0.5898592895097968,0.31609199953442124,-0.3119122869024982,1.2551387397276639,-0.5638255301786583,-0.5503957152038097,-0.7469818190550601,-0.9760068252119721,-0.4796985587055143,-0.4168921639215624,-0.44218568262960944,-0.9718003890397976,-1.9218045544969389,2.573760226981504,-0.1352189508835078,-0.5506766565317948,-0.8321793990542204
226,Stand By Me (feat. Morgan Wallen),"Lil Durk, Morgan Wallen",46065667,6,113,B,Major,-0.5898592895097968,0.31609199953442124,-0.3119122869024982,1.2551387397276639,-0.5605511268442847,-0.4000694858331357,-0.478492581868864,0.6556085708598365,-0.4796985587055143,0.4763462660210438,0.3288679032370641,0.29014984433849156,-0.6439281399996235,-0.7984014813620136,-0.1352189508835078,-0.21468875498315593,-0.8321793990542204
228,Hummingbird (Metro Boomin & James Blake),"James Blake, Metro Boomin",39666245,5,1,F#,Major,-0.5898592895097968,0.31609199953442124,-0.023922476281607527,-1.2215101210115564,-0.5760301244249603,-0.6005044583273677,-0.7469818190550601,-0.5780518505603115,-0.4796985587055143,-1.4962219334355449,-0.9819231927362809,-1.2328935407732367,-0.501941871722144,1.0000847630878622,0.1432253361331892,0.390089467804394,0.03606110729234962
229,Seu Brilho Sumiu - Ao Vivo,"Israel & Rodolffo, Mari Fernandez",138517666,51,29,F#,Major,-0.5898592895097968,0.31609199953442124,-0.8878919081442797,-1.3247038235423572,-0.4733329289377852,-0.4000694858331357,-0.673757481640643,-0.3989721119670642,-0.32426828036718514,1.220711624306549,-0.6735017583896115,0.8993671983831829,1.769838420717528,0.32565242141915884,-0.1352189508835078,4.825129768246427,-0.6585312977849064
232,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),"Halsey, Suga",51985779,8,4,A,Minor,-0.5898592895097968,0.31609199953442124,-0.023922476281607527,-0.9119290134191539,-0.5852579883672862,-0.34996074270957767,-0.6859615378763791,-0.6974383429558096,-0.16883800202885596,-1.3845671296927191,-2.2156089301229587,-1.755079844240115,0.4919620062202124,-1.023212261918248,-0.1352189508835078,-0.013096014053972609,-0.39805914588093544
233,69,"Nicky Jam, Feid",57945987,48,3,G#,Major,-0.5898592895097968,0.31609199953442124,-0.3119122869024982,0.42958911948125716,-0.44847723089958486,0.45177914726735047,-0.2832276820970851,-0.6974383429558096,-0.16883800202885596,-1.0496027184642418,0.5601839789970662,0.159603268471772,-0.35995560344466454,-0.5735907008057791,-0.1352189508835078,-0.5506766565317948,0.9043016136389197
234,Niï¿½ï¿½a Bo,"Sean Paul, Feid",115010040,43,44,G,Major,-0.5898592895097968,0.31609199953442124,-0.599902097523389,0.7391702270736596,-0.4230261868005893,1.0530840647500466,-0.4052682444544469,-0.4586653581648133,0.29745283298613157,-1.1240392542927924,0.7915000547570682,-0.31906750970619974,-0.35995560344466454,-0.618552856917026,-0.1352189508835078,-0.6178742368415225,0.20970920856166364
236,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),"Kendrick Lamar, Beyoncï¿",57089066,33,1,C#,Major,-0.5898592895097968,0.31609199953442124,-0.3119122869024982,0.532782822012058,-0.4839003215169003,-0.6506132014509257,-0.344247963275766,-0.936211327746806,-0.4796985587055143,0.1786001227068417,0.48307862041039884,-1.4939866925066758,0.20798946966525342,-1.023212261918248,-0.1352189508835078,-0.21468875498315593,-0.7453553484195634
245,Rich Flex,"Drake, 21 Savage",573633020,42,23,B,Minor,-0.5898592895097968,0.21575042158891,1.416026576822846,-1.0151227159499547,0.07587381214580333,0.25134417477311843,0.2659548485110432,0.6954040683250025,-0.4796985587055143,1.1834933563922738,-1.213239268496283,-0.5366451361507323,-1.069886944832062,-0.8433636374732605,-0.1352189508835078,1.1292628512113996,0.9911256642735767
247,Cartï¿½ï¿½o B,"MC Caverinha, KayBlack",71573339,30,11,A,Minor,-0.5898592895097968,0.31609199953442124,-0.3119122869024982,-0.29276679823434876,-0.5772208165465508,-0.4501782289566937,-0.673757481640643,-0.936211327746806,-0.32426828036718514,-0.49132869975011295,0.945710771930403,0.029056692605052448,-1.4248526155257608,0.10084164086292435,-0.1352189508835078,0.054101566255755164,4.4640876896598565
248,Danger (Spider) (Offset & JID),"Offset, JID",24975653,6,0,B,Major,-0.5898592895097968,0.31609199953442124,-0.023922476281607527,-1.2215101210115564,-0.585406824882485,-0.6506132014509257,-0.7225737065835877,-0.9163135790142231,-0.4796985587055143,0.8113106772495211,0.8686054133437356,-1.2764090660621432,0.1369963355265137,-0.8883257935845074,-0.1352189508835078,0.25569430718493846,-0.05076294334230739
251,MERCHO,"Migrantes, LiL CaKe, Nico Valdi",231332117,56,84,F#,Minor,1.2026257358937609,0.21575042158891,1.7040163874437368,0.22320171441965544,-0.42868197437814387,0.35156166102023445,-0.2588195696256127,-0.5382563530951454,0.1420225546478024,-1.0496027184642418,0.945710771930403,1.8131932294502198,0.8469276769139111,0.8651982947541216,-0.1352189508835078,-0.08029359436370039,-0.1375869939769644
254,Mejor Que Yo,"Mambo Kingz, DJ Luian, Anuel Aa",50847624,11,1,C#,Minor,1.2026257358937609,0.31609199953442124,-0.3119122869024982,-1.0151227159499547,-0.5167931913758361,-0.6005044583273677,-0.6493493691691706,-0.7173360916883927,-0.4796985587055143,2.1139500542491554,-0.7506071169762788,0.07257221789395897,-0.07598306688970556,-0.2588556080270508,-0.1352189508835078,-0.48347907622206704,-0.6585312977849064
256,UNFORGIVEN (feat. Nile Rodgers),"Nile Rodgers, LE SSERAFIM",92035115,9,49,E,Minor,-0.5898592895097968,0.31609199953442124,-0.3119122869024982,-1.3247038235423572,-0.56858829866502,0.0008004591553284075,-0.5883290879904897,1.2127455353721612,-0.4796985587055143,-0.640201771407214,0.6372893375837335,-0.7107072373063584,1.485865884162569,-0.5735907008057791,-0.1352189508835078,-0.5506766565317948,-0.6585312977849064
258,Conexï¿½ï¿½es de Mï¿½ï¿½fia (feat. Rich ,"Rich The Kid, Matuï¿",77233241,41,29,F#,Minor,-0.5898592895097968,0.31609199953442124,-0.599902097523389,1.6679135498508675,-0.5599557807834894,-0.4501782289566937,-0.5517169192832811,-0.8367225840838909,-0.32426828036718514,-0.1563642885216356,0.40597326182373145,0.6382740466497437,-0.6439281399996235,0.685349670309134,-0.1352189508835078,0.4572870481141218,-0.6585312977849064
261,X SI VOLVEMOS,"Karol G, Romeo Santos",266624541,53,4,C#,Minor,-0.5898592895097968,0.31609199953442124,-1.1758817187651704,-1.2215101210115564,-0.300682571307172,1.0029753216264885,-0.210003344682668,0.6158130733946704,0.7637436680011191,2.1139500542491554,0.5601839789970662,0.159603268471772,0.7759345427751714,0.4605388897528995,-0.1352189508835078,-0.5506766565317948,1.0779497149082338
266,Shorty Party,"Cartel De Santa, La Kelly",162887075,12,33,D,Major,-0.5898592895097968,0.31609199953442124,-0.8878919081442797,-1.0151227159499547,-0.5529604645691456,-0.0493082839682296,-0.6615534254049068,-0.6974383429558096,-0.16883800202885596,-0.937947914721416,1.6396589992104091,-0.31906750970619974,-1.4248526155257608,0.41557673364165265,-0.1352189508835078,-0.6178742368415225,2.033014271889461
269,Double Fantasy (with Future),"The Weeknd, Future",96180277,28,0,A,Minor,-0.5898592895097968,0.31609199953442124,-0.599902097523389,0.7391702270736596,-0.4432679528676267,-0.6506132014509257,-0.31983985080429367,0.3173468424059249,-0.4796985587055143,-0.08192775269308511,-0.9048178341496136,-1.929141945395741,-0.7149212741383633,-1.023212261918248,-0.1352189508835078,2.0700289755475882,-0.8321793990542204
272,Princess Diana (with Nicki Minaj),"Nicki Minaj, Ice Spice",104992946,0,0,A,Major,-0.5898592895097968,0.31609199953442124,-0.599902097523389,0.016814309358053767,-0.4023379111879555,-0.4501782289566937,-0.7591858752907963,-0.9760068252119721,-0.4796985587055143,0.9974020168208975,1.408342923450407,0.8558516730942763,0.06600320138777394,-0.43870423247203844,-0.1352189508835078,-0.6178742368415225,0.5570054111002917
273,Di Que Si,"Grupo Marca Registrada, Grupo Frontera",147290338,4,37,A,Major,-0.5898592895097968,0.31609199953442124,-1.1758817187651704,-1.1183164184807555,-0.5642720397242548,-0.1495257702153456,-0.7103696503478515,0.2974490936733419,-0.16883800202885596,2.262823125906256,-1.1361339099096157,1.1169448248277154,-0.5729350058608838,-0.7084771691395197,-0.1352189508835078,-0.8866645580804337,-0.6585312977849064
275,Igualito a Mi Apï¿,"Fuerza Regida, Peso Pluma",158950978,5,4,E,Minor,-0.5898592895097968,0.21575042158891,1.7040163874437368,1.6679135498508675,-0.5778161626073459,-0.34996074270957767,-0.6615534254049068,0.6954040683250025,-0.32426828036718514,0.8857472130780716,0.3288679032370641,1.1169448248277154,0.9889139451913906,-0.21389345191580392,-0.1352189508835078,-0.8866645580804337,-0.3112350952462784
276,Shoong! (feat. LISA of BLACKPINK),"TAEYANG, Lisa",76910644,10,64,B,Minor,-0.5898592895097968,0.31609199953442124,-0.599902097523389,1.1519450371968631,-0.5650162223002487,-0.1996345133389036,-0.5639209755190173,0.8147905607205007,-0.4796985587055143,-0.4168921639215624,0.3288679032370641,-1.2328935407732367,0.20798946966525342,-1.023212261918248,-0.1352189508835078,1.4652507527600385,-0.5717072471502495
280,Watch This - ARIZONATEARS Pluggnb Remix,"sped up nightcore, ARIZONATEARS, Lil Uzi Vert",207033255,21,0,B,Minor,1.2026257358937609,0.31609199953442124,-1.1758817187651704,-0.9119290134191539,-0.3734636272393874,-0.1495257702153456,-0.7591858752907963,-0.9760068252119721,-0.4796985587055143,0.32747319436394273,-0.21086960686960737,-0.7977382878841714,1.6278521524400484,-1.023212261918248,2.649223919283462,-0.2818863352928837,-0.7453553484195634
285,Mami Chula,"Quevedo, Jhayco",61105704,27,43,G,Minor,-0.5898592895097968,0.31609199953442124,-0.599902097523389,1.3583324422584648,-0.48702588833607524,-0.4501782289566937,-0.5517169192832811,-0.7173360916883927,-0.4796985587055143,-0.04470948477880985,0.6372893375837335,-0.928284863750891,0.20798946966525342,-0.07900698358206323,-0.1352189508835078,-0.6850718171512503,-0.7453553484195634
286,En Paris,"El Chachito, Junior H",198275403,2,0,D#,Minor,-0.5898592895097968,0.21575042158891,1.7040163874437368,1.0487513346660622,-0.5568302139643145,-0.4000694858331357,-0.7225737065835877,-0.35917661450189814,-0.32426828036718514,0.66243760559242,-0.13376424828294,0.9863982489609959,-1.353859481387021,0.5954253580866402,-0.1352189508835078,-0.48347907622206704,-0.6585312977849064
288,I Was Never There,"The Weeknd, Gesaffelstein",705469769,142,27,A#,Major,-0.5898592895097968,-0.18561589019313493,-0.8878919081442797,1.5647198473200665,0.00606948651756403,0.10101794540244442,-0.39306418821871075,0.4168355860688401,-0.4796985587055143,-0.2680190922644614,-3.0637678745762993,-1.6245332683733953,0.4919620062202124,-0.43870423247203844,-0.1352189508835078,-0.14749117467342815,-0.8321793990542204
289,Don't ever say love me (feat. RM of BTS),"RM, Colde",34502215,5,0,B,Minor,-0.5898592895097968,0.31609199953442124,-0.3119122869024982,-1.0151227159499547,-0.6016300050391546,-0.6506132014509257,-0.6981655941121153,-0.7969270866187248,-0.4796985587055143,0.8857472130780716,-1.3674499856696176,-1.5375022177955824,-1.353859481387021,0.5504632019753933,-0.1352189508835078,1.1964604315211274,-0.6585312977849064
291,Gato de Noche,"Nengo Flow, Bad Bunny",304118600,32,0,G#,Major,-0.5898592895097968,0.21575042158891,1.7040163874437368,0.8423639296044605,-0.22269223734299845,0.8526490922558144,-0.5029006943403364,0.11836935508009461,-0.013407723690526783,-1.0123844505499666,1.3312375648637398,0.29014984433849156,-0.07598306688970556,-0.3038177641382977,-0.1352189508835078,1.1292628512113996,0.2965332591963206
294,Rosa Pastel,"Jasiel Nuï¿½ï¿½ez, Peso P",90025258,2,1,G,Minor,-0.5898592895097968,0.31609199953442124,-1.1758817187651704,-1.2215101210115564,-0.5874905360952682,-0.4501782289566937,-0.6615534254049068,0.5561198271969213,-0.32426828036718514,0.06694531896401593,-0.13376424828294,1.3780379765611546,0.06600320138777394,0.010917328640430558,-0.1352189508835078,-0.5506766565317948,-0.7453553484195634
295,Sunroof,"Nicky Youre, Dazy",652704649,110,0,A#,Major,-0.5898592895097968,0.11540884364339878,1.7040163874437368,-1.1183164184807555,-0.06046043577630157,0.20123543164956043,1.1446468974840485,-0.279585619571566,2.4734767297227402,0.364691462278218,0.40597326182373145,1.2910069259833417,0.27898260380399315,0.5055010458641465,-0.1352189508835078,-0.2818863352928837,-0.7453553484195634
297,Superman,"Eminem, Dina Rae",655466831,"1,005",0,E,Minor,-0.5898592895097968,-1.7910811373213147,-0.3119122869024982,1.2551387397276639,0.5161322241038669,0.050909202278886415,-0.539512863047545,0.03877836014976248,-0.4796985587055143,0.32747319436394273,0.6372893375837335,0.42069642020521114,0.6339482744976919,-0.9782501058070012,-0.1352189508835078,0.054101566255755164,-0.5717072471502495
298,Mas Rica Que Ayer,"Mambo Kingz, DJ Luian, Anuel Aa",146409671,20,1,B,Major,1.2026257358937609,0.31609199953442124,-0.8878919081442797,-1.2215101210115564,-0.4374633287748733,1.0530840647500466,-0.6371453129334345,-0.16019912717606782,-0.4796985587055143,-1.0123844505499666,0.7915000547570682,-0.05797435797276059,-0.004989932750965814,0.4605388897528995,-0.1352189508835078,-0.6850718171512503,-0.39805914588093544
299,People Pt.2 (feat. IU),"IU, Agust D",95816024,11,24,G,Minor,-0.5898592895097968,0.31609199953442124,-0.599902097523389,-0.7055416083575522,-0.586151007458479,-0.4501782289566937,-0.7103696503478515,-0.08060813224573571,-0.16883800202885596,-1.198475790121343,0.09755182747706205,-0.44961408557291926,-0.7149212741383633,0.685349670309134,-0.1352189508835078,0.8604725299724885,-0.5717072471502495
301,"Arcï¿½ï¿½ngel: Bzrp Music Sessions, Vol","Arcangel, Bizarrap",100409613,18,1,B,Minor,-0.5898592895097968,0.31609199953442124,-0.8878919081442797,0.8423639296044605,-0.519918758195011,-0.5002869720802516,-0.6249412566976982,-0.9163135790142231,-0.32426828036718514,0.10416358687829119,0.020446468890394698,1.073429299538809,0.7759345427751714,1.4047441680890844,-0.1352189508835078,-0.2818863352928837,1.5120699680815186
302,DOGTOOTH,"Tyler, The Creator",80758350,18,33,G#,Major,-0.5898592895097968,0.31609199953442124,-0.8878919081442797,1.3583324422584648,-0.39712863315599733,-0.6506132014509257,-0.478492581868864,-0.9760068252119721,-0.4796985587055143,-1.6078767371783707,-0.056658889696272655,1.1169448248277154,-0.1469762010284453,1.2248955436440967,-0.1352189508835078,0.1884967268752107,1.6857180693508327
303,10:35,"Tiï¿½ï¿½sto, Tate M",325592432,147,63,G#,Major,-0.5898592895097968,0.21575042158891,1.416026576822846,-1.3247038235423572,0.11829221897746262,0.6522141197615825,1.5595848094990787,1.093359042976663,2.318046451384411,-0.04470948477880985,-0.13376424828294,0.6817895719386503,0.8469276769139111,-0.7534393252507667,-0.1352189508835078,-0.08029359436370039,-0.2244110446116214
304,SORRY NOT SORRY,"Tyler, The Creator",58473276,13,0,F#,Minor,-0.5898592895097968,0.31609199953442124,-0.8878919081442797,1.7711072523816682,-0.5117327498590768,-0.6506132014509257,-0.6615534254049068,-0.956109076479389,-0.4796985587055143,-0.937947914721416,-1.8300821371896219,-0.18852093383948015,0.9179208110526509,0.730311826420381,-0.1352189508835078,1.1964604315211274,0.6438294617349487
307,I Know - PR1SVX Edit,"Kanii, PR1ISVX",77377503,5,1,B,Minor,-0.5898592895097968,0.31609199953442124,-0.8878919081442797,1.0487513346660622,-0.5566813774491157,-0.6506132014509257,-0.5639209755190173,-0.6775405942232267,-0.4796985587055143,0.4763462660210438,-0.36508032404294205,-1.8856264201068345,0.6339482744976919,-0.7084771691395197,12.951662538901251,0.7260773693530329,-0.4848831965155924
313,Dijeron Que No La Iba Lograr,"Fuerza Regida, Chino Pacas",116334601,2,9,G,Minor,-0.5898592895097968,0.31609199953442124,-0.8878919081442797,0.016814309358053767,-0.5696301542714117,-0.34996074270957767,-0.6981655941121153,-0.020914886047986615,-0.32426828036718514,0.7740924093352458,-0.13376424828294,0.9428827236720894,0.8469276769139111,0.10084164086292435,-0.1352189508835078,-0.5506766565317948,-0.4848831965155924
317,LA INOCENTE,"Feid, Mora",477033549,43,85,F,Minor,-0.5898592895097968,0.21575042158891,-0.599902097523389,-1.3247038235423572,-0.2305805726485351,1.2034102941207205,-0.4174723006901831,0.15816485254526066,0.7637436680011191,-1.0868209863785172,0.3288679032370641,-0.36258303499510625,0.8469276769139111,0.32565242141915884,-0.1352189508835078,-0.8194669777707059,-0.5717072471502495
321,CAIRO,"Karol G, Ovy On The Drums",294352144,55,16,F,Minor,-0.5898592895097968,0.21575042158891,1.416026576822846,-0.08637939317274708,-0.2573711453843199,0.6522141197615825,-0.1245749510325147,0.33724459113850797,-0.32426828036718514,-0.23080082435018615,1.7938697163837438,-0.49312961086182583,0.1369963355265137,1.0450469191991092,-0.1352189508835078,-0.6850718171512503,1.5988940187161755
329,LOKERA,"Brray, Rauw Alejandro, Lyanno",471819764,64,3,B,Minor,1.2026257358937609,0.21575042158891,0.2640673343392832,1.1519450371968631,-0.12594850246377554,0.8526490922558144,0.11950617368220896,0.2974490936733419,0.45288311132446074,-0.7146383072357645,0.8686054133437356,0.159603268471772,1.1309002134688702,-0.12396913969331014,-0.1352189508835078,-0.6178742368415225,-0.6585312977849064
333,on the street (with J. Cole),"j-hope, J. Cole",116599790,8,9,B,Minor,-0.5898592895097968,0.31609199953442124,-0.8878919081442797,-1.1183164184807555,-0.5257233822877644,-0.5503957152038097,-0.49069663810460024,0.6556085708598365,-0.4796985587055143,-1.0123844505499666,-0.2879749654562747,1.160460350116622,1.0599070793301304,1.3148198558665907,-0.1352189508835078,-0.6850718171512503,0.03606110729234962
335,Miss You,"Robin Schulz, Oliver Tree",497225336,197,165,F#,Minor,-0.5898592895097968,0.21575042158891,0.5520571449601739,-0.9119290134191539,0.23557539295412053,-0.1495257702153456,0.5588521981687116,-0.6576428454906436,-0.013407723690526783,0.8857472130780716,-0.9819231927362809,-1.4939866925066758,0.4919620062202124,-1.023212261918248,-0.1352189508835078,-0.2818863352928837,-0.6585312977849064
338,Private Landing (feat. Justin Bieber & Future),"Don Toliver, Future, Justin Bieber",105062254,18,19,C#,Minor,1.2026257358937609,0.31609199953442124,-1.1758817187651704,0.9455576321352613,-0.4401423860484518,-0.6506132014509257,-0.4052682444544469,-0.9163135790142231,-0.4796985587055143,0.5880010697638696,0.945710771930403,-0.44961408557291926,-0.004989932750965814,-0.7084771691395197,-0.1352189508835078,-0.5506766565317948,-0.5717072471502495
344,"Apna Bana Le (From ""Bhediya"")","Arijit Singh, Sachin-Jigar",139836056,0,48,A,Major,-0.5898592895097968,0.21575042158891,1.416026576822846,-0.9119290134191539,-0.604457898827932,-0.6506132014509257,-0.6249412566976982,1.033665796778914,-0.4796985587055143,-1.0123844505499666,-0.9819231927362809,-0.44961408557291926,-0.785914408277103,2.528798070870257,-0.1352189508835078,-0.8866645580804337,-0.8321793990542204
