,track_name,artist(s)_name,streams,in_deezer_playlists,in_shazam_charts,key,mode,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,in_apple_playlists,in_apple_charts,in_deezer_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,is_popular
12,Creepin',"The Weeknd, 21 Savage, Metro Boomin",843957510,245,27,C#,Minor,1.2026257358937609,0.21575042158891,1.7040163874437368,-1.2215101210115564,0.2811193666049547,3.7589561934221782,0.6198724793473924,1.9887577359428996,3.0951978430760567,-0.8635113788928656,-0.0566588896962726,-1.6245332683733953,-0.4309487375834043,0.5504632019753933,-0.1352189508835078,-0.7522693974609781,-0.6585312977849064,True
13,TQG,"Karol G, Shakira",618990393,184,354,E,Minor,-0.5898592895097968,0.3160919995344212,-1.1758817187651704,0.9455576321352612,0.0203577919766492,1.8047152116034169,0.6442805918188649,1.4714162688957406,2.318046451384411,2.1883865900777058,0.0204464688903946,0.2901498443384915,-0.2889624693059248,1.9442900414240472,-0.1352189508835078,-0.6850718171512503,1.3384218668122048,True
14,FrÃ¯Â¿Â½Ã¯Â¿Â½gil (feat. Grupo Front,"Yahritza Y Su Esencia, Grupo Frontera",188933502,24,212,F#,Major,-0.5898592895097968,0.3160919995344212,-0.599902097523389,-0.7055416083575522,-0.5172397009214326,1.0530840647500466,-0.5273088068118088,1.1729500379069953,0.9191739463394484,1.0718385526494478,-0.8277124755629462,-0.6671917120174519,0.4209688720814726,0.5954253580866402,-0.1352189508835078,-0.5506766565317948,-0.8321793990542204,True
15,El Azul,"Junior H, Peso Pluma",354495408,6,62,A,Minor,-0.5898592895097968,0.3160919995344212,-1.1758817187651704,-0.3959605007651496,-0.5142629706174564,0.6021053766380245,-0.6371453129334345,1.1530522891744122,-0.0134077236905267,0.8485289451637964,-1.213239268496283,1.2910069259833417,-0.1469762010284453,-0.0340448274708163,-0.1352189508835078,-0.6178742368415225,-0.5717072471502495,True
16,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2808096550,843,69,D,Major,-0.5898592895097968,-0.1856158901931349,1.1280367662019553,-0.4991542032959504,2.9688091580649663,3.257868762186599,3.780723044403064,1.3520297765002425,0.1420225546478024,-1.1612575222070676,0.3288679032370641,1.5956156030056872,-1.2118732131095415,1.3597820119778374,-0.1352189508835078,-0.8194669777707059,-0.6585312977849064,True
17,I'm Good (Blue),"Bebe Rexha, David Guetta",1109433169,537,727,G,Minor,-0.5898592895097968,0.21575042158891,0.5520571449601739,1.255138739727664,1.2405195435764484,3.3580862484337146,2.792194489308433,2.6851789415833056,6.514663966519299,0.2530366585353922,-1.213239268496283,-0.7107072373063584,2.1248040914112267,-0.8883257935845074,-0.1352189508835078,1.0620652709016718,-0.7453553484195634,True
18,See You Again,"Tyler, The Creator, Kali Uchis",1047101291,247,311,F#,Major,1.2026257358937609,-0.2859574681386461,0.2640673343392832,0.7391702270736596,1.3752165898313666,2.556346358456787,0.1805264548608898,0.1780626012778437,-0.3242682803671851,-1.5706584692640957,-1.213239268496283,0.159603268471772,-0.785914408277103,0.5954253580866402,-0.1352189508835078,-0.5506766565317948,-0.2244110446116214,True
19,Starboy,"The Weeknd, Daft Punk",2565529693,"2,445",140,G,Major,-0.5898592895097968,-0.3862990460841574,0.8400469555810646,0.7391702270736596,3.77877747377686,3.307977505310157,2.6701539269510715,1.749984751151903,-0.3242682803671851,2.4116961975633573,-0.2879749654562747,-0.2320364591283867,-0.5729350058608838,-0.3487799202495446,-0.1352189508835078,-0.4162814959123392,1.3384218668122048,True
20,Die For You - Remix,"Ariana Grande, The Weeknd",518745108,74,16,C#,Minor,-0.5898592895097968,0.3160919995344212,-1.1758817187651704,1.0487513346660622,-0.1100229953375034,1.7044977253563005,0.3025670172182517,0.7351995657901685,-0.3242682803671851,-2.0172776842353985,-1.444555344256285,-0.1885209338394801,-0.9988938106933224,-0.0340448274708163,-0.1352189508835078,1.6668434936892218,-0.4848831965155924,True
21,El Cielo,"Feid, Myke Towers, Sky Rompiendo",107753850,57,110,A#,Minor,1.2026257358937609,0.3160919995344212,-0.0239224762816075,-1.2215101210115564,-0.4240680424069809,1.2535190372442786,-0.2222074009184041,0.2974490936733419,1.0746042246777776,-0.5657652355786634,0.0204464688903946,-1.6245332683733953,-0.217969335167185,-0.7534393252507667,-0.1352189508835078,-0.6178742368415225,-0.6585312977849064,True
22,Baby Don't Hurt Me,"David Guetta, Anne-Marie, Coi Leray",177740666,213,810,G,Major,1.2026257358937609,0.3160919995344212,-0.599902097523389,-0.808735310888353,0.0193159363702576,2.6565638447039026,1.0104022788909504,1.2326432841047443,1.2300345030161066,0.2530366585353922,-0.9048178341496136,-1.3634401166399563,1.6988452865787882,-1.068174418029495,-0.1352189508835078,-0.483479076222067,-0.8321793990542204,True
23,TÃ¯Â¿Â½Ã¯Â¿,"dennis, MC Kevin o Chris",111947664,73,167,B,Major,-0.5898592895097968,0.3160919995344212,-0.3119122869024982,-1.0151227159499547,-0.508458346524703,0.1010179454024444,-0.4296763569259192,-0.6377450967580606,0.1420225546478024,0.3274731943639427,1.0999214891037377,0.2031187937606785,2.053810957272487,1.17993338753285,0.1432253361331892,-0.6850718171512503,-0.6585312977849064,True
24,Boy's a liar Pt. 2,"PinkPantheress, Ice Spice",156338624,102,37,F,Major,-0.5898592895097968,0.3160919995344212,-1.1758817187651704,-1.1183164184807557,0.1543106556555732,1.4038452666149526,1.120238785012576,0.6954040683250025,1.6963253380310943,0.4391279981067685,-0.13376424828294,1.3780379765611546,0.9889139451913906,0.0558794847516774,-0.1352189508835078,0.390089467804394,-0.6585312977849064,True
25,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, BTS, Jung Kook",720434240,4,0,D,Major,1.2026257358937609,0.21575042158891,-0.0239224762816075,1.0487513346660622,-0.1548227864123436,1.3036277803678364,-0.2954317383328212,-0.976006825211972,-0.4796985587055143,-0.7518565751500398,1.2541322062770723,0.7688206225164633,-0.5729350058608838,1.7194792608678129,-0.1352189508835078,-0.6850718171512503,-0.8321793990542204,True
26,BESO,"Rauw Alejandro, ROSALÃ¯Â¿Â½",357925728,182,171,F,Minor,-0.5898592895097968,0.3160919995344212,-0.8878919081442797,1.0487513346660622,-0.0140234430342745,1.8548239547269747,0.2415467360395708,1.4316207714305744,1.3854647813544358,-0.9751661826356912,0.4059732618237314,-0.0579743579727605,-0.217969335167185,2.2590251342027754,-0.1352189508835078,-0.1474911746734281,0.1228851579270066,True
27,Hey Mor,"Ozuna, Feid",674072710,89,16,C#,Minor,-0.5898592895097968,0.21575042158891,1.1280367662019553,-0.808735310888353,0.0728970818418272,1.2535190372442786,0.0096696675605833,0.5959153246620873,1.2300345030161066,-0.8635113788928656,1.408342923450407,-0.6236761867285454,-0.5729350058608838,-1.068174418029495,-0.1352189508835078,-0.6178742368415225,1.4252459174468617,True
28,BABY HELLO,"Rauw Alejandro, Bizarrap",54266102,58,169,C#,Minor,-0.5898592895097968,0.3160919995344212,-0.0239224762816075,0.9455576321352612,-0.4678259778754294,1.1031928078736044,-0.2466155133898765,0.6158130733946704,-0.0134077236905267,0.3274731943639427,0.4059732618237314,1.2910069259833417,1.556859018301309,-0.3038177641382977,-0.1352189508835078,1.599645913379494,-0.6585312977849064,True
29,"Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap, Quevedo",1356565093,164,176,D,Major,-0.5898592895097968,0.21575042158891,0.2640673343392832,-0.808735310888353,0.6487455591460017,1.6042802391091846,0.387995410868405,0.3173468424059249,1.6963253380310943,0.2530366585353922,-0.7506071169762788,0.0290566926050524,0.7759345427751714,-1.023212261918248,0.7001139101665832,0.2556943071849384,-0.7453553484195634,True
30,Unholy (feat. Kim Petras),"Sam Smith, Kim Petras",1230675890,331,154,D,Major,-0.5898592895097968,0.21575042158891,0.8400469555810646,0.8423639296044605,0.6591641152099181,1.4539540097385106,1.8768902716282196,1.1729500379069953,3.5614886780910444,0.364691462278218,-0.0566588896962726,-1.3199245913510498,-1.4248526155257608,-1.023212261918248,-0.1352189508835078,0.5244846284238496,-0.3112350952462784,True
31,Yandel 150,"Yandel, Feid",585695368,80,194,F#,Minor,-0.5898592895097968,0.21575042158891,1.7040163874437368,0.6359765245428588,-0.0787673271457545,1.2535190372442786,-0.1855952322111956,0.4964265809991722,1.6963253380310943,1.741767375106403,0.4830786204103988,0.159603268471772,0.4209688720814726,-0.8433636374732605,-0.1352189508835078,-0.6178742368415225,-0.4848831965155924,True
32,Until I Found You (with Em Beihold) - Em Beihold Version,"Em Beihold, Stephen Sanchez",600976848,71,115,A#,Major,-0.5898592895097968,0.21575042158891,-0.599902097523389,0.8423639296044605,-0.2020039617303646,0.8526490922558144,-0.0269425011466252,0.9341770531159987,-0.4796985587055143,-0.7518565751500398,-2.909557157402965,-0.9718003890397976,-0.7149212741383633,2.438873758647763,-0.1352189508835078,0.0541015662557551,-0.8321793990542204,True
33,Novidade na Ã¯Â¿Â½Ã¯Â¿,"Mc Livinho, DJ Matt D",39709092,25,72,F,Major,-0.5898592895097968,0.3160919995344212,-0.0239224762816075,0.9455576321352612,-0.5775184895769483,-0.1996345133389036,-0.6493493691691706,-0.8566203328164739,-0.1688380020288559,0.3274731943639427,-0.6735017583896115,-0.7977382878841714,-2.3477633593293774,2.3489494464252694,-0.1352189508835078,1.0620652709016718,-0.3112350952462784,False
34,STAY (with Justin Bieber),"Justin Bieber, The Kid Laroi",2665343922,798,0,C#,Major,-0.5898592895097968,0.1154088436433987,0.2640673343392832,-0.4991542032959504,1.9204047450045876,1.1533015509971625,5.245209792691406,0.993870299313748,4.338640069782691,1.816203910934953,-0.9819231927362808,-0.2755519844172932,0.6339482744976919,-0.8883257935845074,-0.1352189508835078,-0.6178742368415225,-0.6585312977849064,True
35,El Merengue,"Marshmello, Manuel Turizo",223633238,110,323,G#,Minor,-0.5898592895097968,0.3160919995344212,-0.8878919081442797,-1.1183164184807557,-0.3026174460047565,1.5541714959856263,0.2171386235680984,0.5163243297317552,1.2300345030161066,0.1041635868782911,0.4830786204103988,0.6817895719386503,0.0660032013877739,-0.9332879496957542,0.1432253361331892,-0.5506766565317948,-0.7453553484195634,True
36,Me Porto Bonito,"Chencho Corleone, Bad Bunny",1440757818,141,49,C#,Minor,-0.5898592895097968,0.21575042158891,-0.3119122869024982,-0.808735310888353,0.7029220506783667,1.5040627528620685,0.5100359732257669,1.4117230226979915,3.5614886780910444,-1.0868209863785172,1.4854482820370745,-0.4931296108618258,0.2789826038039931,-0.6635150130282729,-0.1352189508835078,-0.6850718171512503,-0.3980591458809354,True
37,MONTAGEM - FR PUNK,"Ayparia, unxbected",58054811,8,"1,170",A,Major,-0.5898592895097968,-0.7876653578662024,-0.0239224762816075,0.6359765245428588,-0.5218536328925955,1.8548239547269747,-0.7469818190550601,0.0586761088823455,-0.4796985587055143,0.2902549264496675,-0.6735017583896115,1.2910069259833417,1.0599070793301304,2.079176509757788,2.092335345250068,-0.6850718171512503,-0.4848831965155924,True
38,Coco Chanel,"Bad Bunny, Eladio Carrion",250305248,29,82,D,Major,-0.5898592895097968,0.3160919995344212,-0.8878919081442797,0.3263954169504563,-0.3252405963149747,1.2535190372442786,-0.4174723006901831,0.7948928119879176,0.2974528329861315,1.0718385526494478,-0.2879749654562747,-1.755079844240115,0.6339482744976919,-0.8883257935845074,-0.1352189508835078,-0.6178742368415225,-0.7453553484195634,True
39,All My Life (feat. J. Cole),"J. Cole, Lil Durk",144565150,69,478,D#,Major,-0.5898592895097968,0.3160919995344212,-0.3119122869024982,-0.1895730957035479,-0.2935384185776294,0.5018878903909085,0.0828940049750004,1.9091667410125672,-0.1688380020288559,0.8113106772495211,0.8686054133437356,0.6382740466497437,-1.63783201794198,-0.3937420763607915,-0.1352189508835078,-0.6178742368415225,1.7725421199854896,True
40,Too Many Nights (feat. Don Toliver & with Future),"Future, Metro Boomin, Don Toliver",286400165,19,266,G,Minor,1.2026257358937609,0.21575042158891,1.7040163874437368,-1.2215101210115564,-0.3032127920655517,2.2556938997154385,-0.5517169192832811,1.3918252739654084,-0.1688380020288559,-1.2356940580356182,-0.2879749654562747,-1.6245332683733953,0.2789826038039931,-0.3937420763607915,-0.1352189508835078,-0.5506766565317948,-0.6585312977849064,True
41,Cold Heart - PNAU Remix,"Dua Lipa, Elton John, Pnau",1605224506,"1,034",312,C#,Major,1.2026257358937609,-0.2859574681386461,1.416026576822846,-0.3959605007651496,2.522746122014149,1.9550414409740904,3.9271717192318985,1.710189253686737,5.271221739812665,-0.1935825564359108,0.6372893375837335,1.6391311282945935,0.9179208110526508,-0.8883257935845074,-0.1352189508835078,-0.6178742368415225,-0.8321793990542204,True
42,Money Trees,"Kendrick Lamar, Jay Rock",1093605526,695,458,E,Minor,-0.5898592895097968,-0.7876653578662024,-1.4638715293860611,-1.3247038235423572,3.3703700760713406,0.9528665785029304,0.0828940049750004,1.2724387815699103,-0.4796985587055143,0.8485289451637964,0.1746571860637294,-0.7542227625952649,-0.9988938106933224,-0.7534393252507667,-0.1352189508835078,0.1212991465654829,-0.2244110446116214,True
43,LAGUNAS,"Jasiel NuÃ¯Â¿Â½Ã¯Â¿Â½ez, Peso P",39058561,4,184,B,Major,-0.5898592895097968,0.3160919995344212,-0.0239224762816075,0.8423639296044605,-0.6086253212534984,0.2513441747731184,-0.7347777628193238,1.1331545404418293,-0.1688380020288559,-0.1935825564359108,0.4059732618237314,1.073429299538809,-0.3599556034446645,0.4155767336416526,0.1432253361331892,-0.2818863352928837,-0.8321793990542204,True
44,Rara Vez,"Taiu, Milo j",248088961,24,88,F,Minor,-0.5898592895097968,0.3160919995344212,-1.1758817187651704,-0.6023479058267514,-0.4843468310624967,1.2535190372442786,-0.5273088068118088,-0.5183586043625624,-0.0134077236905267,-0.0447094847788098,0.945710771930403,1.81319322945022,0.2789826038039931,-0.2588556080270508,-0.1352189508835078,0.994867690591944,0.3833573098309776,True
45,VAGABUNDO,"Sebastian Yatra, Manuel Turizo, BeÃ¯Â¿Â½Ã¯",90839753,47,203,B,Minor,1.2026257358937609,0.3160919995344212,-0.3119122869024982,-0.1895730957035479,-0.454430691507537,1.0530840647500466,-0.2710236258613489,0.1780626012778437,0.7637436680011191,0.2158183906211169,0.7915000547570682,1.5085845524278745,1.2728864817463497,-0.8883257935845074,-0.1352189508835078,0.2556943071849384,-0.5717072471502495,True
46,LUNA,"Junior H, Peso Pluma",55842345,8,74,A,Minor,-0.5898592895097968,0.3160919995344212,-0.0239224762816075,0.8423639296044605,-0.5873416995800694,-0.0994170270917876,-0.5273088068118088,1.3520297765002425,-0.3242682803671851,0.2530366585353922,0.2517625446503967,1.073429299538809,-0.2889624693059248,0.4155767336416526,-0.1352189508835078,-0.2818863352928837,-0.7453553484195634,False
47,Miracle (with Ellie Goulding),"Calvin Harris, Ellie Goulding",211050784,246,638,A,Major,-0.5898592895097968,0.3160919995344212,-0.8878919081442797,-0.3959605007651496,0.1447851186828498,1.7546064684798586,1.205667178662729,1.3122342790350765,0.9191739463394484,0.8113106772495211,-0.5963963998029441,-1.015315914328704,1.4148727500238292,-0.8883257935845074,0.9785581971832802,-0.7522693974609781,-0.7453553484195634,True
48,Que Vuelvas,"Carin Leon, Grupo Frontera",2762,21,71,A#,Major,-0.5898592895097968,0.21575042158891,1.7040163874437368,-0.4991542032959504,-0.5036955780383413,0.6522141197615825,-0.5029006943403364,1.2127455353721612,0.9191739463394484,1.5184577676207511,-1.7529767786029544,1.0299137742499025,-0.217969335167185,-0.2138934519158039,-0.1352189508835078,-0.5506766565317948,-0.7453553484195634,True
49,Can't Hold Us (feat. Ray Dalton),"Ray Dalton, Ryan Lewis, Macklemore",1953533826,"6,551",0,D,Major,1.2026257358937609,-0.8880069358117135,0.5520571449601739,0.2232017144196554,0.2867751541825092,1.9550414409740904,1.6938294280921766,-0.1005058809783187,-0.1688380020288559,0.9229654809923468,-0.6735017583896115,1.4650690271389677,1.8408315548562677,-0.9332879496957542,-0.1352189508835078,-0.6178742368415225,-0.3980591458809354,True
